34,10006,公,alive,0_VS,6,11,16,23,27,-,804,1016,-,1:58,128,-,-,2020/9/30,市瀬るぽ,あらいぶ  ,,0.258089676
35,10110,既,UNDERWATER,0_VS,6,11,16,24,29,-,971,1062,-,2:29,145,原曲,-,2023/6/28,Hylen,あんだーうぉーたー  ,,0.142878544
36,22024,書,アンチユー,2_MMJ,6,12,17,24,28,-,610,820,-,2:00,129,2D,-,2025/2/10,Chinozo,あんちゆー  ,,0.663634756
37,10156,既,アンテナ39,0_VS,6,13,18,25,30,-,1039,1139,-,2:06,147,原曲,-,2024/8/30,柊マグネタイト,あんてなさんきゅー,,0.380895578
38,10016,既,アンノウン・マザーグース,0_VS,8,12,17,26,30,-,1080,1292,-,2:17,222,-,-,2020/11/23,wowaka,あんのうんまざーぐーす,,0.936024906
39,10059,既,アンハッピーリフレイン,0_VS,9,13,19,26,31,-,1137,1353,-,2:13,205,-,-,2022/10/2,wowaka,あんはっぴーりふれいん  ,,0.221175518
40,10168,既,アンヘル,0_VS,8,12,19,27,31,33,917,1187,1503,2:05,184,-,-,2024/12/30,かいりきベア,あんへる  ,,0.444663825
41,20016,書,Unpoison,0_VS,5,12,17,23,28,-,714,897,-,2:02,119,-,-,2024/9/24,袖野あらわ,あんぽいずん  ,,0.073375576
42,20006,書,Un-Lock,0_VS,6,12,18,24,28,-,894,1096,-,2:19,130,-,-,2023/9/19,無力P,あんろっく  ,,0.897904514
43,14014,既,いーあるふぁんくらぶ,4_WxS,6,12,17,24,28,26,863,1002,1015,2:06,145,2D/3D,5,2022/3/14,みきとP,いーあるふぁんくらぶ  ,,0.428890981
44,10153,公,イガク,0_VS,7,14,20,25,31,-,892,1226,-,2:01,170,-,-,2024/8/3,原口沙輔,いがく  ,,0.66894235
45,11010,既,いかないで,1_L/n,8,13,18,25,29,27,977,1173,1212,1:56,191,3D,5,2021/5/28,想太,いかないで  ,,0.976120822
46,21004,書,「１」,1_L/n,8,13,16,23,27,28,619,814,1001,1:38,150*,2D,-,2021/4/21,164,いち  ,,0.131733535
47,14023,既,1925,4_WxS,6,11,17,24,28,-,887,1117,-,2:22,145,-,-,2023/2/15,T-POCKET,いちきゅーにーごー  ,,0.602476152
48,10064,公,いちにのさんで,0_VS,5,11,15,22,26,-,595,715,-,2:42,83,-,-,2022/10/31,nogumi,いちにのさんで  ,,0.345504616
49,10130,既,一千光年,0_VS,8,13,18,25,30,31,941,1141,1496,1:56,192,原曲,-,2023/12/31,いよわ,いっせんこうねん  ,,0.541181586
50,15004,既,命に嫌われている,5_25,9,14,18,26,30,-,756,979,-,1:40,200,2D,-,2020/10/5,カンザキイオリ,いのちにきらわれている  ,,0.326746401
51,15024,既,命ばっかり,5_25,6,14,18,25,28,-,1037,1092,-,2:11,128,-,-,2023/4/24,ぬゆり,いのちばっかり  ,,0.760494814
52,22009,書,イフ,2_MMJ,6,12,18,23,27,-,845,1062,-,2:10,135,2D/3D,5,2022/5/8,ユリイ・カノン (月詠み),いふ  ,,0.307115852
53,13008,既,威風堂々,3_VBS,6,12,17,24,28,29,975,1166,1269,2:25,130,2D/3D,3,2021/3/15,梅とら,いふうどうどう  ,,0.706034157
54,22025,書,イレヴンス,2_MMJ,6,12,16,23,27,-,677,699,-,1:38,128,2D/3D,5,2025/5/29,ポリスピカデリー,いれゔんす  ,,0.775650506
55,10095,既,インタビュア,0_VS,6,12,16,23,26,-,1006,1097,-,2:26,125,原曲,-,2023/4/2,クワガタP,いんたびゅあ  ,,0.368944036
56,21019,書,インテグラル,1_L/n,8,12,16,24,28,-,868,868,-,1:57,192,2D/3D,5,2024/3/1,*Luna,いんてぐらる  ,,0.590798093
57,10061,既,インビジブル,0_VS,8,13,19,28,32,-,1385,1436,-,2:24,192,-,-,2022/10/5,kemu,いんびじぶる  ,,0.028220625
58,12018,既,ヴァンパイア,2_MMJ,7,12,18,25,30,27,1029,1299,1433,2:22,164,2D/3D,5,2022/6/20,DECO*27,ゔぁんぱいあ  ,,0.874827196
59,10093,既,Vampire's ∞ pathoS,0_VS,8,13,19,27,31,-,992,1100,-,2:04,134,原曲,-,2023/3/31,ひとしずく×やま△,ゔぁんぱいあずぱとす  ,,0.801184961
60,15013,既,ヴィラン,5_25,6,13,18,25,29,-,984,1154,-,2:30,102,2D/3D,2,2021/12/31,てにをは,ゔぃらん  ,,0.68610648
61,10083,公,Where shall we go?,0_VS,6,11,16,21,26,-,594,735,-,1:59,119,-,-,2023/2/24,めろくる,うぇあしゃるうぃーごー  ,,0.654575402
62,13033,既,WAVE,3_VBS,6,12,17,24,28,-,794,837,-,1:57,130,-,-,2024/8/13,niki,うぇーぶ  ,,0.872457058
63,21011,書,Voices,1_L/n,8,13,18,25,30,-,1144,1237,-,2:05,190,2D/3D,5,2022/9/7,ゆよゆっぺ,ゔぉいしーず,,0.204829629
64,10029,公,泡沫未来,0_VS,8,12,17,25,30,30,750,903,1070,1:44,179,-,-,2021/6/14,加賀 (ネギシャワーP),うたかたみらい  ,,0.519412373
65,15014,既,うっせぇわ,5_25,8,12,17,24,28,-,1035,1302,-,2:16,178,原曲,-,2022/1/31,Ado×syudou,うっせぇわ  ,,0.553195809
66,23011,書,虚ろを扇ぐ,3_VBS,5,11,17,23,27,30,908,1112,1233,2:37,124,2D,-,2022/9/20,獅子志司,うつろをあおぐ  ,,0.802623201
67,11006,既,ウミユリ海底譚,1_L/n,6,13,17,23,28,-,737,833,-,1:43,120,2D/3D,5,2020/12/1,n-buna,うみゆりかいていたん  ,,0.025244572
68,10015,既,裏表ラバーズ,0_VS,8,12,18,26,30,-,1017,1151,-,1:51,159,-,-,2020/11/21,wowaka,うらおもてらばーず  ,,0.37234806
69,23020,書,ULTRA C,3_VBS,6,12,18,25,28,-,651,769,-,1:37,128,2D/3D,5,2024/7/7,Giga & TeddyLoid,うるとらしー  ,,0.453893252
70,13031,既,え？あぁ、そう。,3_VBS,8,12,18,25,30,-,838,1028,-,1:51,192,-,-,2024/2/1,蝶々P,えあぁそう,,0.087113801
71,14018,既,エイリアンエイリアン,4_WxS,7,12,18,25,29,-,1208,1361,-,2:24,152,2D,-,2022/7/11,ナユタン星人,えいりあんえいりあん  ,,0.013979951
72,13023,既,エゴイスト,3_VBS,8,14,18,26,31,-,1303,1548,-,2:27,180,2D/3D,5,2023/3/13,大沼パセリ,えごいすと  ,,0.738505304
73,13006,既,ECHO,3_VBS,6,12,16,23,26,-,659,805,-,1:39,140,2D,-,2021/1/2,Crusher P,えこー  ,,0.139524364
74,14020,既,エゴロック,4_WxS,9,13,18,25,31,-,1041,1277,-,1:52,225,3D,5,2022/10/6,すりぃ,えごろっく  ,,0.180071944
75,10105,公,エターナルアリア,0_VS,8,14,19,27,30,-,1272,1364,-,2:19,184,-,-,2023/5/22,Adeliae,えたーなるありあ  ,,0.081769545
76,10090,公,エピローグに君はいない,0_VS,5,11,16,23,26,-,596,625,-,1:53,85,-,-,2023/3/16,砂糖原材料,えぴろーぐにきみはいない  ,,0.256644485
77,10141,既,えれくとりっく・えんじぇぅ,0_VS,7,12,17,24,29,-,927,1176,-,2:06,150,-,-,2024/3/30,ヤスオ,えれくとりっくえんじぇぅ  ,,0.176086876
78,15030,既,エンヴィーベイビー,5_25,7,13,17,23,28,-,969,1251,-,2:17,171,3D,5,2024/1/3,Kanaria,えんゔぃーべいびー  ,,0.773827647
79,11040,既,エンヴィキャットウォーク,1_L/n,8,12,18,26,30,-,932,1222,-,2:11,160*,-,-,2025/5/26,トーマ,えんゔぃきゃっとうぉーく  ,,0.722283042
80,25016,書,演劇,5_25,8,11,17,24,28,-,983,984,-,2:06,176*,3D,5,2023/7/19,ナノウ,えんげき  ,,0.193562837
81,39001,既,エンドマークに希望と涙を添えて,9_oth,9,15,23,31,35,-,1553,1948,-,2:22,257,原曲,-,2022/1/8,cosMo@暴走P,えんどまーくにきぼうとなみだをそえて  ,,0.323315948
82,25020,書,エンパープル,5_25,6,12,17,24,29,30,813,877,1126,1:59,136,2D,-,2024/6/20,はるまきごはん,えんぱーぷる  ,,0.289445482
83,10102,既,円尾坂の仕立屋,0_VS,8,12,16,24,28,-,842,1007,-,2:00,180,-,-,2023/5/5,mothy,えんびざかのしたてや  ,,0.873089289
84,21009,書,オーダーメイド,1_L/n,5,11,16,21,26,-,480,601,-,2:05,75,3D,5,2022/4/28,傘村トータ,おーだーめいど  ,,0.660078505
85,10129,公,オーバーコード,0_VS,5,12,18,26,30,-,1113,1253,-,2:40,120,-,-,2023/12/22,いえぬ,おーばーこーど  ,,0.225187388
86,12039,既,オーバーライド,2_MMJ,9,14,18,26,31,-,1004,1265,-,2:00,204,3D,5,2025/3/7,吉田夜世,おーばーらいど  ,,0.272864386
87,24022,書,オールセーブチャレンジ,4_WxS,7,13,19,26,30,-,795,918,-,1:37,171,2D/3D,-,2025/4/28,香椎モイミ,おーるせーぶちゃれんじ  ,,0.97679639
88,14009,既,お気に召すまま,4_WxS,6,12,18,24,29,-,808,988,-,1:53,143,3D,5,2021/4/5,Eve,おきにめすまま  ,,0.687564003
89,10146,公,おぎゃりないざー,0_VS,9,15,23,31,34,37,1387,1637,2050,2:08,245*,-,-,2024/4/19,Ponchi♪,おぎゃりないざー  ,,0.601557536
90,14024,既,おこちゃま戦争,4_WxS,8,13,18,27,31,-,1259,1394,-,2:26,175,3D,4,2023/4/17,ギガ,おこちゃませんそう  ,,0.420523862
91,14032,既,おちゃめ機能,4_WxS,7,13,18,24,30,-,933,1171,-,2:06,150,-,-,2024/5/7,ゴジマジP,おちゃめきのう  ,,0.132231759
92,10018,既,ODDS＆ENDS,0_VS,8,12,18,24,29,-,739,921,-,1:34,192,-,-,2020/12/24,ryo (supercell),おっずあんどえんず  ,,0.213981715
93,13015,既,踊,3_VBS,6,13,18,26,29,-,882,1083,-,2:21,128,原曲,-,2022/2/4,Ado×Giga、TeddyLoad & DECO*27,おど,,0.455929846
94,15005,既,乙女解剖,5_25,5,12,16,24,28,-,834,1002,-,1:51,134,原曲/2D,-,2020/11/1,DECO*27,おとめかいぼう  ,,0.728215784
95,14019,既,踊れオーケストラ,4_WxS,8,12,17,24,28,-,845,1068,-,1:50,180,2D,-,2022/8/8,YASUHIRO(康寛),おどれおーけすとら  ,,0.373904148
96,10135,公,おどロボ,0_VS,6,13,18,24,29,-,1266,1339,-,2:44,145,-,-,2024/2/4,海茶,おどろぼ  ,,0.86675893
97,24018,書,オペラ！スペースオペラ！,4_WxS,9,13,19,26,30,31,986,1198,1403,2:06,198,2D/3D,5,2024/5/29,ナユタン星人,おぺらすぺーすおぺら,,0.747380798
98,13013,既,オルターエゴ,3_VBS,8,12,17,26,31,-,1175,1557,-,2:32,176,2D,-,2021/11/10,Misumi,おるたーえご  ,,0.687804351
99,10127,公,On&On,0_VS,6,12,18,23,27,-,712,859,-,1:55,126,-,-,2023/11/13,めろくる,おんあんどおん  ,,0.537901607
100,10011,既,on the rocks,0_VS,7,11,16,23,27,-,857,1004,-,2:07,150,-,-,2020/10/14,OSTER project,おんざろっくす  ,,0.433047837
101,10144,既,ガーネットの涙,0_VS,6,12,16,25,28,-,774,904,-,1:59,139,原曲,-,2024/4/3,香椎モイミ,がーねっとのなみだ  ,,0.173188233
